artwork.id,artwork.title,year,artwork.medium,movement.era.id,movement.era.name,movement.id,movement.name
1766,Desiderium,1873,Graphite on paper,350,19th century,363,Pre-Raphaelite
15808,Study for 'The Harbour of Refuge',1872,Watercolour on paper,350,19th century,8064,Victorian/Genre
6982,The Ship,1875,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
13764,Woody Landscape,NA,Oil paint on canvas,350,19th century,362,Norwich School
12172,A Music Lesson,1887,Oil paint on wood,350,19th century,8064,Victorian/Genre
2946,A Windmill near Norwich,1816,Oil paint on oak,350,19th century,362,Norwich School
4488,Pentecost,1913,Charcoal and gouache on paper,350,19th century,359,New English Art Club
968,Horse Sale at the Barbican,1912,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
5387,The Oise at Auvers,1890,Graphite and gouache on paper,350,19th century,4229,Post-Impressionism
1444,Bather,1925,Oil paint on board,8,20th century 1900-1945,1685,Return to Order
12983,Bouquet of Flowers,1909,Oil paint on canvas,8,20th century 1900-1945,1690,Naive
3697,Miss Lala at the Cirque Fernando,1879,Pastel on paper,350,19th century,357,Impressionism
3698,Woman at her Toilet,1894,Charcoal and pastel on paper,350,19th century,357,Impressionism
2822,Seashore with Boats,1808,Oil paint on board,350,19th century,362,Norwich School
9531,Study for 'Christ in the House of His Parents',1849,Ink and watercolour on paper,350,19th century,363,Pre-Raphaelite
3699,Bed-Time,1880,Pastel and print on paper,350,19th century,357,Impressionism
12086,"All Saints' Church, Hastings: Sun and Mist",1918,Oil paint on canvas,350,19th century,358,Neo-Impressionism
5389,A Corner of the Garden of St Paul's Hospital at St Rémy,1889,Graphite and ink on paper,350,19th century,4229,Post-Impressionism
13766,Study in Blue and Grey,1891,Oil paint on canvas,350,19th century,351,Aesthetic Movement
2115,The Gardener Vallier,1906,Oil paint on canvas,350,19th century,4229,Post-Impressionism
5172,Ignacy Jan Paderewski,1891,Bronze,350,19th century,361,New Sculpture
1611,Carrying Corn,1854,Oil paint on mahogany,350,19th century,363,Pre-Raphaelite
1813,The Annunciation and the Adoration of the Magi,1861,Oil paint on 3 canvases,350,19th century,363,Pre-Raphaelite
12085,"April, Epping",1894,Oil paint on canvas,350,19th century,357,Impressionism
5388,Thatched Roofs,1884,"Ink, graphite and gouache on paper",350,19th century,4229,Post-Impressionism
5386,Farms near Auvers,1890,Oil paint on canvas,350,19th century,4229,Post-Impressionism
2116,Still Life with Water Jug,1892,Oil paint on canvas,350,19th century,4229,Post-Impressionism
8787,Self-Portrait,1934,Oil paint on canvas,350,19th century,357,Impressionism
11855,Seated Woman in a Chemise,1923,Oil paint on canvas,8,20th century 1900-1945,1685,Return to Order
6738,"Child Among the Rocks, engraved by the Dalziel Brothers",1865,Wood engraving on paper,350,19th century,8064,Victorian/Genre
12792,"The Palace of Art, engraved by the Dalziel Brothers",1857,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
12792,"The Palace of Art, engraved by the Dalziel Brothers",1857,Wood engraving on paper,350,19th century,16649,Symbolism
12793,Roman de la Rose,1864,Watercolour on paper,350,19th century,363,Pre-Raphaelite
13632,"Hosannah, engraved by the Brothers Dalziel",1881,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
16507,Back from the Races,1925,Oil paint on wood,8,20th century 1900-1945,305,Expressionism
6989,"The Lady of Shalott, engraved by J. Thompson",1857,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
1797,"Sigurd the Crusader, engraved by the Dalziel Brothers",1862,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
12549,The Shepherd,1827,Line engraving on paper,350,19th century,368,Shoreham / The Ancients
1604,"Elijah and the Widow's Son, engraved by the Dalziel Brothers",1881,Print on paper,350,19th century,363,Pre-Raphaelite
1796,"Parable of the Boiling Pot, engraved by the Dalziel Brothers",1881,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
15817,"Rain, engraved by the Brothers Dalziel",1867,Wood engraving on paper,350,19th century,366,St John's Wood Clique
15817,"Rain, engraved by the Brothers Dalziel",1867,Wood engraving on paper,350,19th century,8064,Victorian/Genre
9524,"The Good Samaritan, engraved by the Dalziel Brothers",1863,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
6988,"Eliezer and Rebekah at the Well, engraved by the Dalziel Brothers",1863,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
15818,"Philip in Church, engraved by Swain",1862,Wood engraving on paper,350,19th century,8064,Victorian/Genre
13098,"Jacob Hears the Voice of the Lord, engraved by the Dalziel Brothers",1881,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
1798,"Summer Snow, engraved by the Dalziel Brothers",1863,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
15816,"Spring Days, engraved by the Brothers Dalziel",1866,Wood engraving on paper,350,19th century,8064,Victorian/Genre
1799,"Parable of the Burning Pot, engraved by the Dalziel Brothers",1881,Relief print on paper,350,19th century,363,Pre-Raphaelite
1795,The Golden Stairs,1880,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
1795,The Golden Stairs,1880,Oil paint on canvas,350,19th century,16649,Symbolism
1781,Ezekiel and the Boiling Pot,NA,Ink and watercolour on vellum mounted on canvas,350,19th century,363,Pre-Raphaelite
11049,"Landscape, Girl Standing",1826,Ink and gouache on card,350,19th century,368,Shoreham / The Ancients
11048,"Moonlight, a Landscape with Sheep",1831,Ink on card,350,19th century,368,Shoreham / The Ancients
13630,Dante's First Meeting with Beatrice,1859,"Ink, watercolour and gouache on paper",350,19th century,363,Pre-Raphaelite
16123,Nocturne: Black and Gold - The Fire Wheel,1875,Oil paint on canvas,350,19th century,351,Aesthetic Movement
5040,Faa Iheihe,1898,Oil paint on canvas,350,19th century,4229,Post-Impressionism
5040,Faa Iheihe,1898,Oil paint on canvas,350,19th century,16649,Symbolism
2547,The Plum Tree,1891,Oil paint on canvas,350,19th century,351,Aesthetic Movement
2547,The Plum Tree,1891,Oil paint on canvas,350,19th century,16651,Fin de Siècle
7027,"South of France, Bozouls, near Rodez",1908,Oil paint on canvas,350,19th century,357,Impressionism
10510,"Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17",1623,Oil paint on canvas,289,16th and 17th century,400,Court
10510,"Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17",1623,Oil paint on canvas,289,16th and 17th century,412,Early Stuart
10510,"Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17",1623,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
1777,The Magic Circle,1882,Gouache on paper,350,19th century,363,Pre-Raphaelite
13427,Sir Patrick Spens,1856,Watercolour on paper,350,19th century,363,Pre-Raphaelite
1779,The Finding of Medusa; The Death of Medusa (The Birth of Pegasus and Chrysaor); Perseus Pursued by the Gorgons,1875,"Gouache, gold paint and ink on paper",350,19th century,363,Pre-Raphaelite
1602,Study of a Man Painting,1839,Graphite on paper,350,19th century,363,Pre-Raphaelite
7028,Waterfall,1911,Watercolour on paper,8,20th century 1900-1945,297,Camden Town Group
1780,Atlas Turned to Stone; The Rock of Doom and the Doom Fulfilled; The Court of Phineas; The Baleful Head,1875,"Gouache, gold paint, graphite and chalk on paper",350,19th century,363,Pre-Raphaelite
3832,Study for 'Twelfth Night',1850,Ink and graphite on paper,350,19th century,363,Pre-Raphaelite
6987,Claudio and Isabella,1850,Oil paint on mahogany,350,19th century,363,Pre-Raphaelite
16124,Nocturne: Blue and Silver - Cremorne Lights,1872,Oil paint on canvas,350,19th century,351,Aesthetic Movement
16124,Nocturne: Blue and Silver - Cremorne Lights,1872,Oil paint on canvas,350,19th century,6196,British Impressionism
13631,Self-Portrait,1859,Graphite on paper,350,19th century,363,Pre-Raphaelite
1774,The Temple of Love,NA,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
16122,"Symphony in White, No. 2: The Little White Girl",1864,Oil paint on canvas,350,19th century,351,Aesthetic Movement
16242,"Llyn-y-Cau, Cader Idris",1774,Oil paint on canvas,290,18th century,349,Sublime
12079,The Little Country Maid,1882,Oil paint on canvas,350,19th century,357,Impressionism
5122,The Artist's Mother,1911,Oil paint on canvas,8,20th century 1900-1945,295,Bloomsbury Group
1526,Claudian Landscape,NA,Oil paint on wood,290,18th century,345,Picturesque
12078,Portrait of Felix Pissarro,1881,Oil paint on canvas,350,19th century,357,Impressionism
12742,Lady Hamilton as Circe,1782,Oil paint on canvas,290,18th century,341,Fancy Picture
1980,They Amuse Themselves,1935,Oil paint on canvas,8,20th century 1900-1945,1690,Naive
12080,The Pork Butcher,1883,Oil paint on canvas,350,19th century,357,Impressionism
9534,The Disentombment of Queen Matilda,1849,Ink on paper,350,19th century,363,Pre-Raphaelite
12087,"Ivy Cottage, Coldharbour: Sun and Snow",1916,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
2560,Trees in a Meadow,1895,Oil paint on canvas,350,19th century,351,Aesthetic Movement
2560,Trees in a Meadow,1895,Oil paint on canvas,350,19th century,16651,Fin de Siècle
8418,Mrs Guthrie,1898,Oil paint on wood,350,19th century,356,Glasgow School
5342,The Artist's Mother,1913,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
7175,Unknown Lady,1659,Oil paint on canvas,289,16th and 17th century,398,Baroque
7175,Unknown Lady,1659,Oil paint on canvas,289,16th and 17th century,12140,"English-born, working in the Netherlands"
9354,Study of a Man's Head for 'Picciola',1853,Oil paint on board,350,19th century,363,Pre-Raphaelite
969,The Cab Horse,1910,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
2202,The Painter's Family,1926,Oil paint on canvas,8,20th century 1900-1945,12734,Metaphysical Art
2202,The Painter's Family,1926,Oil paint on canvas,8,20th century 1900-1945,16138,Scuola Romana
2202,The Painter's Family,1926,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
12814,Carlisle Wall (The Lovers),1853,Watercolour on paper,350,19th century,363,Pre-Raphaelite
5744,Sulphur Miners,1949,Watercolour on paper,8,20th century 1900-1945,12699,Socialist Realism
8522,Leaves and Shell,1927,Oil paint on canvas,8,20th century 1900-1945,1664,Purism
11375,Reclining Nude,1942,Oil paint on canvas,8,20th century 1900-1945,304,Euston Road School
11859,Bust of a Woman,1909,Oil paint on canvas,8,20th century 1900-1945,299,Cubism
3703,"Dancer at Rest, her Hands on her Hips, Right Leg Forward",1890,Bronze,350,19th century,357,Impressionism
8524,Playing Card and Pipe,1928,Oil paint on canvas,8,20th century 1900-1945,1664,Purism
3702,Dancer Looking at the Sole of her Right Foot,1910,Bronze,350,19th century,357,Impressionism
5985,Bicentric Form,1949,Limestone,415,20th century post-1945,441,St Ives School
5693,Violin and Fruit-Dish,1924,Oil paint on canvas,8,20th century 1900-1945,299,Cubism
15777,"Granite Quarries, Darby Hill, Oldbury",1919,Ink on paper,8,20th century 1900-1945,322,Vorticism
5745,Campieri,1949,Watercolour on paper,8,20th century 1900-1945,12699,Socialist Realism
2466,Still Life with a Volume of Wither's 'Emblemes',1696,Oil paint on canvas,289,16th and 17th century,413,Later Stuart
2466,Still Life with a Volume of Wither's 'Emblemes',1696,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
672,Figure in a Landscape,1945,Oil paint on canvas,415,20th century post-1945,1666,School of London
1873,Woman,1949,Forged steel,415,20th century post-1945,424,Geometry of Fear
13409,"St Mark's, Venice (Pax Tibi Marce Evangelista Meus)",1896,Oil paint on canvas,350,19th century,359,New English Art Club
9253,Rain,1929,Oil paint on canvas,8,20th century 1900-1945,299,Cubism
16129,Three Figures: Pink and Grey,1868,Oil paint on canvas,350,19th century,351,Aesthetic Movement
13177,Woman with a Bag,1915,Oil paint on canvas,8,20th century 1900-1945,296,Brücke
13177,Woman with a Bag,1915,Oil paint on canvas,8,20th century 1900-1945,305,Expressionism
13177,Woman with a Bag,1915,Oil paint on canvas,8,20th century 1900-1945,308,German Expressionism
4034,"Deauville, Drying the Sails",1933,Oil paint on canvas,8,20th century 1900-1945,306,Fauvism
10651,"1928 (foothills, Cumberland)",1928,Oil paint on canvas,8,20th century 1900-1945,319,Seven and Five
8523,Keys (Composition),1928,Oil paint on canvas,8,20th century 1900-1945,1664,Purism
11858,Seated Nude,1909,Oil paint on canvas,8,20th century 1900-1945,299,Cubism
16128,Miss Agnes Mary Alexander,1873,Oil paint on canvas,350,19th century,351,Aesthetic Movement
3701,Dancer Putting on her Stocking,1900,Bronze,350,19th century,357,Impressionism
3700,Grande Arabesque,1885,Bronze,350,19th century,357,Impressionism
10754,Inland Australia,1950,Oil paint on hardboard,8,20th century 1900-1945,16668,Angry Penguins
12387,Three Ladies Adorning a Term of Hymen,1773,Oil paint on canvas,290,18th century,6210,Grand Manner
950,A Man in a Black Cap,1545,Oil paint on oak,289,16th and 17th century,414,Tudor
4063,"Pegwell Bay, Kent - a Recollection of October 5th 1858",1858,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
9504,The Yeoman of the Guard,1876,Oil paint on canvas,350,19th century,8064,Victorian/Genre
10392,View of Bologna: Capriccio with Eastern Figures,1835,Oil paint on canvas,350,19th century,5866,Orientalist
8671,"Edfu, Upper Egypt",1860,Oil paint on mahogany,350,19th century,5866,Orientalist
7024,"The Moorland (Dewar-stone, Dartmoor)",1854,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
12547,Christ and the Woman of Samaria,1828,Tempera and shell gold on mahoghany,350,19th century,368,Shoreham / The Ancients
4893,Boy Driving Cows near a Pool,1786,Oil paint on canvas,290,18th century,345,Picturesque
4163,"Youth on the Prow, and Pleasure at the Helm",1830,Oil paint on canvas,350,19th century,364,Romanticism
10472,The Young Brother,1856,Oil paint on canvas,350,19th century,8064,Victorian/Genre
16228,Lake Avernus and the Island of Capri,1760,Oil paint on canvas,290,18th century,342,Grand Tour
16228,Lake Avernus and the Island of Capri,1760,Oil paint on canvas,290,18th century,345,Picturesque
4165,"Candaules, King of Lydia, Shews his Wife by Stealth to Gyges, One of his Ministers, as She Goes to Bed",1830,Oil paint on canvas,350,19th century,364,Romanticism
10567,A Landscape ('The Angler's Nook'),1825,Oil paint on mahogany,290,18th century,345,Picturesque
16179,Newsmongers,1821,Oil paint on mahogany,350,19th century,8064,Victorian/Genre
12395,The Age of Innocence,1788,Oil paint on canvas,290,18th century,341,Fancy Picture
10471,The Ford ('Crossing the Ford'),1842,Oil paint on mahogany,350,19th century,8064,Victorian/Genre
3717,"Lake Scene, Evening",1792,Oil paint on canvas,290,18th century,345,Picturesque
16176,The First Ear-Ring,1834,Oil paint on mahogany,350,19th century,5866,Orientalist
12728,Lady Hamilton (?as a Figure in 'Fortune Telling'),1782,Oil paint on canvas,290,18th century,341,Fancy Picture
16227,"Maecenas' Villa, Tivoli",1765,Oil paint on canvas,290,18th century,345,Picturesque
16226,Hadrian's Villa,1765,Oil paint on canvas,290,18th century,345,Picturesque
16488,Vigilance,1835,Oil paint on canvas,350,19th century,8064,Victorian/Genre
10469,The Last In,1834,Oil paint on mahogany,350,19th century,8064,Victorian/Genre
